event_id,session_id,user_id,event_name,event_timestamp
E0005320,S000976,U00575,Cart View,2025-05-20T20:58:45
E0005321,S000976,U00575,Checkout Started,2025-05-20T20:59:00
E0005322,S000976,U00575,Payment Attempt,2025-05-20T20:59:19
E0005323,S000977,U00575,App Open,2025-04-03T19:47:31
E0005324,S000977,U00575,Search,2025-04-03T19:47:55
E0005325,S000977,U00575,Product View,2025-04-03T19:48:12
E0005326,S000978,U00576,App Open,2025-05-05T12:17:31
E0005327,S000978,U00576,Search,2025-05-05T12:17:50
E0005328,S000978,U00576,Product View,2025-05-05T12:18:11
E0005329,S000978,U00576,Add to Cart,2025-05-05T12:18:24
E0005330,S000978,U00576,Cart View,2025-05-05T12:18:44
E0005331,S000979,U00576,App Open,2025-02-15T08:05:35
E0005332,S000979,U00576,Search,2025-02-15T08:05:49
E0005333,S000979,U00576,Product View,2025-02-15T08:06:12
E0005334,S000980,U00577,App Open,2025-01-02T19:22:36
E0005335,S000980,U00577,Search,2025-01-02T19:22:52
E0005336,S000980,U00577,Product View,2025-01-02T19:23:10
E0005337,S000980,U00577,Add to Cart,2025-01-02T19:23:25
E0005338,S000980,U00577,Cart View,2025-01-02T19:23:47
E0005339,S000980,U00577,Checkout Started,2025-01-02T19:24:06
E0005340,S000980,U00577,Payment Attempt,2025-01-02T19:24:19
E0005341,S000980,U00577,Order Completed,2025-01-02T19:24:42
E0005342,S000981,U00578,App Open,2025-04-09T17:58:36
E0005343,S000981,U00578,Search,2025-04-09T17:58:48
E0005344,S000981,U00578,Product View,2025-04-09T17:59:08
E0005345,S000981,U00578,Add to Cart,2025-04-09T17:59:28
E0005346,S000981,U00578,Cart View,2025-04-09T17:59:45
E0005347,S000981,U00578,Checkout Started,2025-04-09T18:00:00
E0005348,S000981,U00578,Payment Attempt,2025-04-09T18:00:21
E0005349,S000981,U00578,Order Completed,2025-04-09T18:00:42
E0005350,S000982,U00579,App Open,2025-03-23T14:37:32
E0005351,S000982,U00579,Search,2025-03-23T14:37:48
E0005352,S000982,U00579,Product View,2025-03-23T14:38:06
E0005353,S000983,U00580,App Open,2025-04-05T18:53:30
E0005354,S000983,U00580,Search,2025-04-05T18:53:53
E0005355,S000983,U00580,Product View,2025-04-05T18:54:10
E0005356,S000984,U00581,App Open,2025-06-18T20:28:33
E0005357,S000984,U00581,Search,2025-06-18T20:28:52
E0005358,S000984,U00581,Product View,2025-06-18T20:29:09
E0005359,S000984,U00581,Add to Cart,2025-06-18T20:29:24
E0005360,S000984,U00581,Cart View,2025-06-18T20:29:49
E0005361,S000985,U00582,App Open,2025-03-22T14:06:31
E0005362,S000985,U00582,Search,2025-03-22T14:06:53
E0005363,S000985,U00582,Product View,2025-03-22T14:07:13
E0005364,S000985,U00582,Add to Cart,2025-03-22T14:07:31
E0005365,S000985,U00582,Cart View,2025-03-22T14:07:49
E0005366,S000985,U00582,Checkout Started,2025-03-22T14:08:01
E0005367,S000985,U00582,Payment Attempt,2025-03-22T14:08:18
E0005368,S000985,U00582,Order Completed,2025-03-22T14:08:37
E0005369,S000986,U00583,App Open,2025-05-04T16:11:30
E0005370,S000986,U00583,Search,2025-05-04T16:11:48
E0005371,S000986,U00583,Product View,2025-05-04T16:12:12
E0005372,S000986,U00583,Add to Cart,2025-05-04T16:12:29
E0005373,S000986,U00583,Cart View,2025-05-04T16:12:42
E0005374,S000987,U00584,App Open,2025-02-21T18:43:32
E0005375,S000987,U00584,Search,2025-02-21T18:43:48
E0005376,S000987,U00584,Product View,2025-02-21T18:44:11
E0005377,S000987,U00584,Add to Cart,2025-02-21T18:44:26
E0005378,S000987,U00584,Cart View,2025-02-21T18:44:46
E0005379,S000987,U00584,Checkout Started,2025-02-21T18:45:07
E0005380,S000987,U00584,Payment Attempt,2025-02-21T18:45:24
E0005381,S000987,U00584,Order Completed,2025-02-21T18:45:43
E0005382,S000988,U00585,App Open,2025-06-29T21:18:35
E0005383,S000988,U00585,Search,2025-06-29T21:18:51
E0005384,S000988,U00585,Product View,2025-06-29T21:19:08
E0005385,S000988,U00585,Add to Cart,2025-06-29T21:19:30
E0005386,S000988,U00585,Cart View,2025-06-29T21:19:42
E0005387,S000989,U00585,App Open,2025-05-03T16:34:31
E0005388,S000989,U00585,Search,2025-05-03T16:34:55
E0005389,S000989,U00585,Product View,2025-05-03T16:35:11
E0005390,S000989,U00585,Add to Cart,2025-05-03T16:35:29
E0005391,S000989,U00585,Cart View,2025-05-03T16:35:42
E0005392,S000989,U00585,Checkout Started,2025-05-03T16:36:02
E0005393,S000989,U00585,Payment Attempt,2025-05-03T16:36:21
E0005394,S000989,U00585,Order Completed,2025-05-03T16:36:38
E0005395,S000990,U00586,App Open,2025-04-18T13:42:36
E0005396,S000990,U00586,Search,2025-04-18T13:42:50
E0005397,S000990,U00586,Product View,2025-04-18T13:43:09
E0005398,S000990,U00586,Add to Cart,2025-04-18T13:43:27
E0005399,S000990,U00586,Cart View,2025-04-18T13:43:44
E0005400,S000991,U00587,App Open,2025-01-11T11:04:31
E0005401,S000991,U00587,Search,2025-01-11T11:04:53
E0005402,S000991,U00587,Product View,2025-01-11T11:05:08
E0005403,S000991,U00587,Add to Cart,2025-01-11T11:05:26
E0005404,S000991,U00587,Cart View,2025-01-11T11:05:43
E0005405,S000991,U00587,Checkout Started,2025-01-11T11:06:05
E0005406,S000991,U00587,Payment Attempt,2025-01-11T11:06:23
E0005407,S000991,U00587,Order Completed,2025-01-11T11:06:43
E0005408,S000992,U00588,App Open,2025-04-05T18:57:36
E0005409,S000992,U00588,Search,2025-04-05T18:57:48
E0005410,S000993,U00588,App Open,2025-06-04T13:08:32
E0005411,S000993,U00588,Search,2025-06-04T13:08:55
E0005412,S000993,U00588,Product View,2025-06-04T13:09:13
E0005413,S000993,U00588,Add to Cart,2025-06-04T13:09:31
E0005414,S000993,U00588,Cart View,2025-06-04T13:09:45
E0005415,S000994,U00589,App Open,2025-05-24T18:06:37
E0005416,S000994,U00589,Search,2025-05-24T18:06:52
E0005417,S000994,U00589,Product View,2025-05-24T18:07:06
E0005418,S000994,U00589,Add to Cart,2025-05-24T18:07:31
E0005419,S000995,U00590,App Open,2025-06-08T15:26:37
E0005420,S000995,U00590,Search,2025-06-08T15:26:54
E0005421,S000995,U00590,Product View,2025-06-08T15:27:10
E0005422,S000995,U00590,Add to Cart,2025-06-08T15:27:28
E0005423,S000995,U00590,Cart View,2025-06-08T15:27:45
E0005424,S000996,U00591,App Open,2025-04-20T14:39:33
E0005425,S000997,U00592,App Open,2025-02-13T07:12:34
E0005426,S000998,U00593,App Open,2025-05-08T10:20:37
E0005427,S000998,U00593,Search,2025-05-08T10:20:54
E0005428,S000998,U00593,Product View,2025-05-08T10:21:12
E0005429,S000998,U00593,Add to Cart,2025-05-08T10:21:28
E0005430,S000998,U00593,Cart View,2025-05-08T10:21:48
E0005431,S000998,U00593,Checkout Started,2025-05-08T10:22:01
E0005432,S000998,U00593,Payment Attempt,2025-05-08T10:22:20
E0005433,S000998,U00593,Order Completed,2025-05-08T10:22:43
E0005434,S000999,U00594,App Open,2025-02-05T12:56:30
E0005435,S000999,U00594,Search,2025-02-05T12:56:54
E0005436,S000999,U00594,Product View,2025-02-05T12:57:09
E0005437,S000999,U00594,Add to Cart,2025-02-05T12:57:25
E0005438,S000999,U00594,Cart View,2025-02-05T12:57:48
E0005439,S000999,U00594,Checkout Started,2025-02-05T12:58:07
E0005440,S000999,U00594,Payment Attempt,2025-02-05T12:58:20
E0005441,S000999,U00594,Order Completed,2025-02-05T12:58:43
E0005442,S001000,U00594,App Open,2025-04-06T10:51:36
E0005443,S001000,U00594,Search,2025-04-06T10:51:51
E0005444,S001000,U00594,Product View,2025-04-06T10:52:12
E0005445,S001000,U00594,Add to Cart,2025-04-06T10:52:31
E0005446,S001000,U00594,Cart View,2025-04-06T10:52:43
E0005447,S001000,U00594,Checkout Started,2025-04-06T10:53:01
E0005448,S001000,U00594,Payment Attempt,2025-04-06T10:53:24
E0005449,S001000,U00594,Order Completed,2025-04-06T10:53:40
E0005450,S001001,U00594,App Open,2025-03-01T16:17:34
E0005451,S001001,U00594,Search,2025-03-01T16:17:48
E0005452,S001001,U00594,Product View,2025-03-01T16:18:10
E0005453,S001001,U00594,Add to Cart,2025-03-01T16:18:24
E0005454,S001001,U00594,Cart View,2025-03-01T16:18:49
E0005455,S001001,U00594,Checkout Started,2025-03-01T16:19:00
E0005456,S001001,U00594,Payment Attempt,2025-03-01T16:19:19
E0005457,S001001,U00594,Order Completed,2025-03-01T16:19:40
E0005458,S001002,U00595,App Open,2025-01-05T07:18:34
E0005459,S001002,U00595,Search,2025-01-05T07:18:49
E0005460,S001003,U00596,App Open,2025-04-01T12:58:36
E0005461,S001003,U00596,Search,2025-04-01T12:58:51
E0005462,S001003,U00596,Product View,2025-04-01T12:59:08
E0005463,S001004,U00596,App Open,2025-01-30T13:19:36
E0005464,S001004,U00596,Search,2025-01-30T13:19:50
E0005465,S001004,U00596,Product View,2025-01-30T13:20:08
E0005466,S001004,U00596,Add to Cart,2025-01-30T13:20:25
E0005467,S001004,U00596,Cart View,2025-01-30T13:20:49
E0005468,S001004,U00596,Checkout Started,2025-01-30T13:21:04
E0005469,S001004,U00596,Payment Attempt,2025-01-30T13:21:20
E0005470,S001004,U00596,Order Completed,2025-01-30T13:21:36
E0005471,S001005,U00597,App Open,2025-01-09T12:01:32
E0005472,S001005,U00597,Search,2025-01-09T12:01:52
E0005473,S001005,U00597,Product View,2025-01-09T12:02:12
E0005474,S001005,U00597,Add to Cart,2025-01-09T12:02:25
E0005475,S001005,U00597,Cart View,2025-01-09T12:02:44
E0005476,S001005,U00597,Checkout Started,2025-01-09T12:03:06
E0005477,S001005,U00597,Payment Attempt,2025-01-09T12:03:23
E0005478,S001005,U00597,Order Completed,2025-01-09T12:03:37
E0005479,S001006,U00597,App Open,2025-01-05T18:39:37
E0005480,S001006,U00597,Search,2025-01-05T18:39:53
E0005481,S001006,U00597,Product View,2025-01-05T18:40:11
E0005482,S001006,U00597,Add to Cart,2025-01-05T18:40:28
E0005483,S001006,U00597,Cart View,2025-01-05T18:40:43
E0005484,S001006,U00597,Checkout Started,2025-01-05T18:41:07
E0005485,S001006,U00597,Payment Attempt,2025-01-05T18:41:23
E0005486,S001006,U00597,Order Completed,2025-01-05T18:41:36
E0005487,S001007,U00597,App Open,2025-02-24T09:34:31
E0005488,S001007,U00597,Search,2025-02-24T09:34:50
E0005489,S001007,U00597,Product View,2025-02-24T09:35:10
E0005490,S001008,U00597,App Open,2025-03-10T09:27:31
E0005491,S001008,U00597,Search,2025-03-10T09:27:55
E0005492,S001008,U00597,Product View,2025-03-10T09:28:12
E0005493,S001008,U00597,Add to Cart,2025-03-10T09:28:31
E0005494,S001008,U00597,Cart View,2025-03-10T09:28:48
E0005495,S001008,U00597,Checkout Started,2025-03-10T09:29:06
E0005496,S001008,U00597,Payment Attempt,2025-03-10T09:29:22
E0005497,S001008,U00597,Order Completed,2025-03-10T09:29:40
E0005498,S001009,U00597,App Open,2025-03-04T08:08:36
E0005499,S001009,U00597,Search,2025-03-04T08:08:49
E0005500,S001009,U00597,Product View,2025-03-04T08:09:06
E0005501,S001009,U00597,Add to Cart,2025-03-04T08:09:25
E0005502,S001009,U00597,Cart View,2025-03-04T08:09:46
E0005503,S001009,U00597,Checkout Started,2025-03-04T08:10:00
E0005504,S001009,U00597,Payment Attempt,2025-03-04T08:10:21
E0005505,S001010,U00598,App Open,2025-05-14T21:17:35
E0005506,S001010,U00598,Search,2025-05-14T21:17:54
E0005507,S001010,U00598,Product View,2025-05-14T21:18:12
E0005508,S001010,U00598,Add to Cart,2025-05-14T21:18:31
E0005509,S001010,U00598,Cart View,2025-05-14T21:18:47
E0005510,S001010,U00598,Checkout Started,2025-05-14T21:19:07
E0005511,S001010,U00598,Payment Attempt,2025-05-14T21:19:20
E0005512,S001011,U00598,App Open,2025-01-27T07:00:37
E0005513,S001011,U00598,Search,2025-01-27T07:00:52
E0005514,S001011,U00598,Product View,2025-01-27T07:01:07
E0005515,S001011,U00598,Add to Cart,2025-01-27T07:01:30
E0005516,S001011,U00598,Cart View,2025-01-27T07:01:45
E0005517,S001011,U00598,Checkout Started,2025-01-27T07:02:04
E0005518,S001011,U00598,Payment Attempt,2025-01-27T07:02:23
E0005519,S001011,U00598,Order Completed,2025-01-27T07:02:41
E0005520,S001012,U00598,App Open,2025-01-08T08:34:36
E0005521,S001012,U00598,Search,2025-01-08T08:34:49
E0005522,S001012,U00598,Product View,2025-01-08T08:35:07
E0005523,S001012,U00598,Add to Cart,2025-01-08T08:35:31
E0005524,S001012,U00598,Cart View,2025-01-08T08:35:49
E0005525,S001012,U00598,Checkout Started,2025-01-08T08:36:07
E0005526,S001012,U00598,Payment Attempt,2025-01-08T08:36:19
E0005527,S001012,U00598,Order Completed,2025-01-08T08:36:36
E0005528,S001013,U00598,App Open,2025-03-13T14:37:32
E0005529,S001013,U00598,Search,2025-03-13T14:37:54
E0005530,S001014,U00599,App Open,2025-06-30T14:15:35
E0005531,S001014,U00599,Search,2025-06-30T14:15:49
E0005532,S001014,U00599,Product View,2025-06-30T14:16:07
E0005533,S001014,U00599,Add to Cart,2025-06-30T14:16:24
E0005534,S001014,U00599,Cart View,2025-06-30T14:16:46
E0005535,S001014,U00599,Checkout Started,2025-06-30T14:17:05
E0005536,S001014,U00599,Payment Attempt,2025-06-30T14:17:20
E0005537,S001015,U00600,App Open,2025-05-03T19:15:34
E0005538,S001015,U00600,Search,2025-05-03T19:15:48
E0005539,S001015,U00600,Product View,2025-05-03T19:16:08
E0005540,S001015,U00600,Add to Cart,2025-05-03T19:16:26
E0005541,S001015,U00600,Cart View,2025-05-03T19:16:43
E0005542,S001015,U00600,Checkout Started,2025-05-03T19:17:01
E0005543,S001015,U00600,Payment Attempt,2025-05-03T19:17:25
E0005544,S001016,U00600,App Open,2025-06-28T15:16:33
E0005545,S001016,U00600,Search,2025-06-28T15:16:50
E0005546,S001016,U00600,Product View,2025-06-28T15:17:08
E0005547,S001016,U00600,Add to Cart,2025-06-28T15:17:25
E0005548,S001017,U00600,App Open,2025-05-27T22:15:37
E0005549,S001017,U00600,Search,2025-05-27T22:15:53
E0005550,S001017,U00600,Product View,2025-05-27T22:16:12
E0005551,S001017,U00600,Add to Cart,2025-05-27T22:16:25
E0005552,S001017,U00600,Cart View,2025-05-27T22:16:47
E0005553,S001017,U00600,Checkout Started,2025-05-27T22:17:07
E0005554,S001017,U00600,Payment Attempt,2025-05-27T22:17:23
E0005555,S001017,U00600,Order Completed,2025-05-27T22:17:36
E0005556,S001018,U00601,App Open,2025-04-20T13:35:30
E0005557,S001018,U00601,Search,2025-04-20T13:35:53
E0005558,S001018,U00601,Product View,2025-04-20T13:36:06
E0005559,S001018,U00601,Add to Cart,2025-04-20T13:36:31
E0005560,S001019,U00602,App Open,2025-01-18T18:18:37
E0005561,S001019,U00602,Search,2025-01-18T18:18:51
E0005562,S001019,U00602,Product View,2025-01-18T18:19:09
E0005563,S001019,U00602,Add to Cart,2025-01-18T18:19:24
E0005564,S001019,U00602,Cart View,2025-01-18T18:19:47
E0005565,S001019,U00602,Checkout Started,2025-01-18T18:20:01
E0005566,S001019,U00602,Payment Attempt,2025-01-18T18:20:22
E0005567,S001019,U00602,Order Completed,2025-01-18T18:20:43
E0005568,S001020,U00602,App Open,2025-03-14T16:04:35
E0005569,S001020,U00602,Search,2025-03-14T16:04:48
E0005570,S001020,U00602,Product View,2025-03-14T16:05:13
E0005571,S001021,U00603,App Open,2025-02-09T11:06:33
E0005572,S001021,U00603,Search,2025-02-09T11:06:51
E0005573,S001021,U00603,Product View,2025-02-09T11:07:08
E0005574,S001021,U00603,Add to Cart,2025-02-09T11:07:27
E0005575,S001021,U00603,Cart View,2025-02-09T11:07:43
E0005576,S001021,U00603,Checkout Started,2025-02-09T11:08:00
E0005577,S001021,U00603,Payment Attempt,2025-02-09T11:08:23
E0005578,S001021,U00603,Order Completed,2025-02-09T11:08:38
E0005579,S001022,U00604,App Open,2025-02-16T17:46:34
E0005580,S001022,U00604,Search,2025-02-16T17:46:50
E0005581,S001022,U00604,Product View,2025-02-16T17:47:07
E0005582,S001022,U00604,Add to Cart,2025-02-16T17:47:31
E0005583,S001022,U00604,Cart View,2025-02-16T17:47:47
E0005584,S001022,U00604,Checkout Started,2025-02-16T17:48:01
E0005585,S001022,U00604,Payment Attempt,2025-02-16T17:48:23
E0005586,S001023,U00604,App Open,2025-01-12T15:14:34
E0005587,S001023,U00604,Search,2025-01-12T15:14:49
E0005588,S001023,U00604,Product View,2025-01-12T15:15:06
E0005589,S001023,U00604,Add to Cart,2025-01-12T15:15:27
E0005590,S001023,U00604,Cart View,2025-01-12T15:15:45
E0005591,S001023,U00604,Checkout Started,2025-01-12T15:16:07
E0005592,S001023,U00604,Payment Attempt,2025-01-12T15:16:23
E0005593,S001023,U00604,Order Completed,2025-01-12T15:16:39
E0005594,S001024,U00605,App Open,2025-04-13T15:23:36
E0005595,S001024,U00605,Search,2025-04-13T15:23:49
E0005596,S001024,U00605,Product View,2025-04-13T15:24:08
E0005597,S001024,U00605,Add to Cart,2025-04-13T15:24:24
E0005598,S001024,U00605,Cart View,2025-04-13T15:24:46
E0005599,S001025,U00605,App Open,2025-03-05T10:15:30
E0005600,S001025,U00605,Search,2025-03-05T10:15:51
E0005601,S001025,U00605,Product View,2025-03-05T10:16:10
E0005602,S001025,U00605,Add to Cart,2025-03-05T10:16:25
E0005603,S001025,U00605,Cart View,2025-03-05T10:16:43
E0005604,S001025,U00605,Checkout Started,2025-03-05T10:17:04
E0005605,S001025,U00605,Payment Attempt,2025-03-05T10:17:19
E0005606,S001025,U00605,Order Completed,2025-03-05T10:17:39
E0005607,S001026,U00606,App Open,2025-05-14T09:58:36
E0005608,S001026,U00606,Search,2025-05-14T09:58:52
E0005609,S001026,U00606,Product View,2025-05-14T09:59:12
E0005610,S001026,U00606,Add to Cart,2025-05-14T09:59:24
E0005611,S001026,U00606,Cart View,2025-05-14T09:59:43
E0005612,S001026,U00606,Checkout Started,2025-05-14T10:00:00
E0005613,S001026,U00606,Payment Attempt,2025-05-14T10:00:18
E0005614,S001026,U00606,Order Completed,2025-05-14T10:00:40
E0005615,S001027,U00607,App Open,2025-03-01T17:12:30
E0005616,S001027,U00607,Search,2025-03-01T17:12:53
E0005617,S001027,U00607,Product View,2025-03-01T17:13:12
E0005618,S001027,U00607,Add to Cart,2025-03-01T17:13:29
E0005619,S001027,U00607,Cart View,2025-03-01T17:13:45
E0005620,S001027,U00607,Checkout Started,2025-03-01T17:14:05
E0005621,S001027,U00607,Payment Attempt,2025-03-01T17:14:20
E0005622,S001027,U00607,Order Completed,2025-03-01T17:14:37
E0005623,S001028,U00607,App Open,2025-06-04T13:41:31
E0005624,S001028,U00607,Search,2025-06-04T13:41:49
E0005625,S001029,U00607,App Open,2025-02-16T22:35:36
E0005626,S001029,U00607,Search,2025-02-16T22:35:52
E0005627,S001029,U00607,Product View,2025-02-16T22:36:10
E0005628,S001029,U00607,Add to Cart,2025-02-16T22:36:29
E0005629,S001029,U00607,Cart View,2025-02-16T22:36:49
E0005630,S001029,U00607,Checkout Started,2025-02-16T22:37:01
E0005631,S001029,U00607,Payment Attempt,2025-02-16T22:37:25
E0005632,S001030,U00608,App Open,2025-01-28T19:06:34
E0005633,S001030,U00608,Search,2025-01-28T19:06:48
E0005634,S001030,U00608,Product View,2025-01-28T19:07:06
E0005635,S001030,U00608,Add to Cart,2025-01-28T19:07:29
E0005636,S001030,U00608,Cart View,2025-01-28T19:07:43
E0005637,S001030,U00608,Checkout Started,2025-01-28T19:08:07
E0005638,S001030,U00608,Payment Attempt,2025-01-28T19:08:24
E0005639,S001030,U00608,Order Completed,2025-01-28T19:08:39
E0005640,S001031,U00609,App Open,2025-06-28T20:18:36
E0005641,S001031,U00609,Search,2025-06-28T20:18:55
E0005642,S001031,U00609,Product View,2025-06-28T20:19:13
E0005643,S001031,U00609,Add to Cart,2025-06-28T20:19:24
E0005644,S001031,U00609,Cart View,2025-06-28T20:19:45
E0005645,S001032,U00609,App Open,2025-06-18T07:27:37
E0005646,S001033,U00609,App Open,2025-01-26T16:00:30
E0005647,S001033,U00609,Search,2025-01-26T16:00:49
E0005648,S001033,U00609,Product View,2025-01-26T16:01:10
E0005649,S001034,U00610,App Open,2025-02-16T07:32:34
E0005650,S001034,U00610,Search,2025-02-16T07:32:52
E0005651,S001034,U00610,Product View,2025-02-16T07:33:08
E0005652,S001034,U00610,Add to Cart,2025-02-16T07:33:25
E0005653,S001034,U00610,Cart View,2025-02-16T07:33:43
E0005654,S001035,U00611,App Open,2025-03-20T14:26:31
E0005655,S001035,U00611,Search,2025-03-20T14:26:55
E0005656,S001036,U00611,App Open,2025-05-19T15:27:35
E0005657,S001036,U00611,Search,2025-05-19T15:27:51
E0005658,S001037,U00612,App Open,2025-04-17T07:33:32
E0005659,S001037,U00612,Search,2025-04-17T07:33:49
E0005660,S001037,U00612,Product View,2025-04-17T07:34:09
E0005661,S001037,U00612,Add to Cart,2025-04-17T07:34:29
E0005662,S001037,U00612,Cart View,2025-04-17T07:34:49
E0005663,S001037,U00612,Checkout Started,2025-04-17T07:35:03
E0005664,S001037,U00612,Payment Attempt,2025-04-17T07:35:19
E0005665,S001037,U00612,Order Completed,2025-04-17T07:35:36
E0005666,S001038,U00612,App Open,2025-03-06T20:18:35
E0005667,S001038,U00612,Search,2025-03-06T20:18:48
E0005668,S001038,U00612,Product View,2025-03-06T20:19:07
E0005669,S001038,U00612,Add to Cart,2025-03-06T20:19:27
E0005670,S001038,U00612,Cart View,2025-03-06T20:19:45
E0005671,S001038,U00612,Checkout Started,2025-03-06T20:20:03
E0005672,S001038,U00612,Payment Attempt,2025-03-06T20:20:19
E0005673,S001038,U00612,Order Completed,2025-03-06T20:20:42
E0005674,S001039,U00612,App Open,2025-02-07T08:52:33
E0005675,S001039,U00612,Search,2025-02-07T08:52:50
E0005676,S001039,U00612,Product View,2025-02-07T08:53:10
E0005677,S001039,U00612,Add to Cart,2025-02-07T08:53:24
E0005678,S001039,U00612,Cart View,2025-02-07T08:53:42
E0005679,S001039,U00612,Checkout Started,2025-02-07T08:54:05
E0005680,S001039,U00612,Payment Attempt,2025-02-07T08:54:23
E0005681,S001039,U00612,Order Completed,2025-02-07T08:54:42
E0005682,S001040,U00613,App Open,2025-03-06T20:54:30
E0005683,S001040,U00613,Search,2025-03-06T20:54:53
E0005684,S001040,U00613,Product View,2025-03-06T20:55:10
E0005685,S001040,U00613,Add to Cart,2025-03-06T20:55:26
E0005686,S001040,U00613,Cart View,2025-03-06T20:55:48
E0005687,S001041,U00614,App Open,2025-06-02T14:11:34
E0005688,S001041,U00614,Search,2025-06-02T14:11:48
E0005689,S001041,U00614,Product View,2025-06-02T14:12:07
E0005690,S001041,U00614,Add to Cart,2025-06-02T14:12:25
E0005691,S001041,U00614,Cart View,2025-06-02T14:12:43
E0005692,S001041,U00614,Checkout Started,2025-06-02T14:13:04
E0005693,S001041,U00614,Payment Attempt,2025-06-02T14:13:21
E0005694,S001041,U00614,Order Completed,2025-06-02T14:13:38
E0005695,S001042,U00614,App Open,2025-04-13T20:31:36
E0005696,S001042,U00614,Search,2025-04-13T20:31:49
E0005697,S001042,U00614,Product View,2025-04-13T20:32:06
E0005698,S001042,U00614,Add to Cart,2025-04-13T20:32:29
E0005699,S001042,U00614,Cart View,2025-04-13T20:32:49
E0005700,S001042,U00614,Checkout Started,2025-04-13T20:33:05
E0005701,S001042,U00614,Payment Attempt,2025-04-13T20:33:19
E0005702,S001043,U00615,App Open,2025-02-23T17:01:35
E0005703,S001043,U00615,Search,2025-02-23T17:01:52
E0005704,S001043,U00615,Product View,2025-02-23T17:02:09
E0005705,S001043,U00615,Add to Cart,2025-02-23T17:02:28
E0005706,S001043,U00615,Cart View,2025-02-23T17:02:44
E0005707,S001044,U00616,App Open,2025-03-02T18:16:31
E0005708,S001044,U00616,Search,2025-03-02T18:16:51
E0005709,S001044,U00616,Product View,2025-03-02T18:17:08
E0005710,S001045,U00617,App Open,2025-06-09T16:41:31
E0005711,S001045,U00617,Search,2025-06-09T16:41:49
E0005712,S001045,U00617,Product View,2025-06-09T16:42:12
E0005713,S001046,U00617,App Open,2025-04-18T12:35:32
E0005714,S001046,U00617,Search,2025-04-18T12:35:48
E0005715,S001046,U00617,Product View,2025-04-18T12:36:06
E0005716,S001046,U00617,Add to Cart,2025-04-18T12:36:25
E0005717,S001046,U00617,Cart View,2025-04-18T12:36:44
E0005718,S001046,U00617,Checkout Started,2025-04-18T12:37:01
E0005719,S001046,U00617,Payment Attempt,2025-04-18T12:37:20
E0005720,S001046,U00617,Order Completed,2025-04-18T12:37:42
E0005721,S001047,U00618,App Open,2025-04-05T10:28:36
E0005722,S001047,U00618,Search,2025-04-05T10:28:53
E0005723,S001047,U00618,Product View,2025-04-05T10:29:11
E0005724,S001048,U00619,App Open,2025-02-13T15:30:34
E0005725,S001048,U00619,Search,2025-02-13T15:30:50
E0005726,S001048,U00619,Product View,2025-02-13T15:31:13
E0005727,S001048,U00619,Add to Cart,2025-02-13T15:31:24
E0005728,S001048,U00619,Cart View,2025-02-13T15:31:45
E0005729,S001048,U00619,Checkout Started,2025-02-13T15:32:03
E0005730,S001048,U00619,Payment Attempt,2025-02-13T15:32:20
E0005731,S001048,U00619,Order Completed,2025-02-13T15:32:38
E0005732,S001049,U00620,App Open,2025-03-11T11:24:34
E0005733,S001049,U00620,Search,2025-03-11T11:24:53
E0005734,S001049,U00620,Product View,2025-03-11T11:25:11
E0005735,S001049,U00620,Add to Cart,2025-03-11T11:25:24
E0005736,S001050,U00621,App Open,2025-02-14T08:16:36
E0005737,S001050,U00621,Search,2025-02-14T08:16:53
E0005738,S001050,U00621,Product View,2025-02-14T08:17:13
E0005739,S001050,U00621,Add to Cart,2025-02-14T08:17:24
E0005740,S001051,U00621,App Open,2025-02-16T21:15:35
E0005741,S001051,U00621,Search,2025-02-16T21:15:49
E0005742,S001051,U00621,Product View,2025-02-16T21:16:10
E0005743,S001051,U00621,Add to Cart,2025-02-16T21:16:26
E0005744,S001051,U00621,Cart View,2025-02-16T21:16:44
E0005745,S001051,U00621,Checkout Started,2025-02-16T21:17:00
E0005746,S001051,U00621,Payment Attempt,2025-02-16T21:17:23
E0005747,S001051,U00621,Order Completed,2025-02-16T21:17:39
E0005748,S001052,U00622,App Open,2025-06-26T18:30:30
E0005749,S001052,U00622,Search,2025-06-26T18:30:54
E0005750,S001052,U00622,Product View,2025-06-26T18:31:08
E0005751,S001052,U00622,Add to Cart,2025-06-26T18:31:26
E0005752,S001053,U00623,App Open,2025-05-26T09:39:37
E0005753,S001053,U00623,Search,2025-05-26T09:39:54
E0005754,S001053,U00623,Product View,2025-05-26T09:40:10
E0005755,S001053,U00623,Add to Cart,2025-05-26T09:40:24
E0005756,S001053,U00623,Cart View,2025-05-26T09:40:44
E0005757,S001054,U00623,App Open,2025-06-17T15:54:34
E0005758,S001054,U00623,Search,2025-06-17T15:54:55
E0005759,S001054,U00623,Product View,2025-06-17T15:55:08
E0005760,S001054,U00623,Add to Cart,2025-06-17T15:55:30
E0005761,S001054,U00623,Cart View,2025-06-17T15:55:47
E0005762,S001054,U00623,Checkout Started,2025-06-17T15:56:01
E0005763,S001054,U00623,Payment Attempt,2025-06-17T15:56:23
E0005764,S001054,U00623,Order Completed,2025-06-17T15:56:38
E0005765,S001055,U00623,App Open,2025-01-13T14:29:35
E0005766,S001055,U00623,Search,2025-01-13T14:29:54
E0005767,S001055,U00623,Product View,2025-01-13T14:30:08
E0005768,S001055,U00623,Add to Cart,2025-01-13T14:30:28
